game_id,na_sales,jp_sales,pal_sales,other_sales,total_sales
2694,0.13,,0.04,0.01,0.17
2695,0.15,,0.01,0.01,0.17
2696,0.16,,0.0,0.01,0.17
2697,0.14,0.02,,0.02,0.17
2698,0.09,,0.06,0.02,0.17
2699,0.11,,0.05,0.01,0.17
2700,0.16,,0.0,0.01,0.17
2701,0.13,,0.03,0.0,0.17
2702,0.12,,0.05,0.0,0.17
2703,0.01,0.15,0.0,0.0,0.17
2704,0.15,,0.0,0.01,0.17
2705,0.16,,0.0,0.01,0.17
2706,0.03,,0.12,0.01,0.17
2707,0.12,,0.04,0.0,0.17
2708,0.11,,0.04,0.02,0.17
2709,0.07,0.01,0.07,0.02,0.17
2710,0.13,,0.03,0.0,0.17
2711,0.01,,0.14,0.03,0.17
2712,0.13,,0.03,0.0,0.17
2713,0.13,,0.02,0.02,0.17
2714,0.12,,0.05,0.0,0.17
2715,,0.17,,,0.17
2716,0.09,,0.05,0.02,0.17
2717,0.16,,,0.01,0.17
2718,,,0.16,0.01,0.17
2719,0.13,,0.02,0.01,0.17
2720,0.1,0.04,0.02,0.0,0.17
2721,0.13,,0.04,0.01,0.17
2722,0.13,,0.03,0.0,0.17
2723,0.06,,0.09,0.02,0.17
2724,0.07,,0.09,0.01,0.17
2725,0.13,,0.03,0.0,0.17
2726,0.12,,0.03,0.02,0.17
2727,0.07,,0.07,0.03,0.17
2728,0.04,,0.1,0.03,0.17
2729,,0.17,,,0.17
2730,0.07,,0.09,0.02,0.17
2731,0.05,,0.1,0.01,0.17
2732,0.1,0.05,0.01,0.01,0.17
2733,0.08,,0.07,0.02,0.17
2734,0.08,0.02,0.05,0.01,0.16
2735,0.14,,0.0,0.01,0.16
2736,0.14,,0.01,0.01,0.16
2737,0.12,0.01,0.02,0.01,0.16
2738,0.13,0.02,0.0,0.01,0.16
2739,0.01,0.12,0.02,0.0,0.16
2740,,,0.14,0.02,0.16
2741,0.11,,0.03,0.02,0.16
2742,0.15,,0.0,0.01,0.16
2743,0.08,0.03,0.03,0.02,0.16
2744,0.12,,0.04,0.0,0.16
2745,0.06,0.04,0.05,0.02,0.16
2746,0.14,,0.0,0.01,0.16
2747,0.13,,0.02,0.01,0.16
2748,0.15,,0.0,0.01,0.16
2749,0.15,,0.0,0.01,0.16
2750,0.15,,,0.01,0.16
2751,0.09,,0.05,0.02,0.16
2752,0.08,,0.06,0.02,0.16
2753,0.1,,0.05,0.01,0.16
2754,0.09,0.0,0.05,0.01,0.16
2755,0.08,,0.06,0.02,0.16
2756,0.11,0.03,0.01,0.01,0.16
2757,0.1,0.03,0.02,0.01,0.16
2758,0.13,,0.03,0.0,0.16
2759,0.13,,0.03,0.0,0.16
2760,0.13,,0.03,0.0,0.16
2761,0.12,,0.03,0.0,0.16
2762,0.07,0.03,0.05,0.01,0.16
2763,0.12,,0.02,0.02,0.16
2764,0.08,,0.06,0.02,0.16
2765,0.15,,0.0,0.01,0.16
2766,0.14,,0.0,0.01,0.16
2767,0.13,,0.03,0.0,0.16
2768,0.13,,0.02,0.01,0.16
2769,0.13,,0.03,0.0,0.16
2770,0.07,,0.07,0.01,0.16
2771,0.09,,0.06,0.01,0.16
2772,0.08,,0.06,0.02,0.16
2773,0.02,0.05,0.06,0.02,0.16
2774,0.08,0.04,0.02,0.01,0.16
2775,0.07,,0.07,0.01,0.16
2776,0.04,0.03,0.08,0.01,0.16
2777,0.03,,0.12,0.01,0.16
2778,0.08,0.0,0.06,0.02,0.16
2779,0.12,,0.04,0.0,0.16
2780,0.07,0.06,0.02,0.01,0.16
2781,0.11,,0.04,0.02,0.16
2782,0.07,,0.08,0.02,0.16
2783,0.05,0.08,0.02,0.01,0.16
2784,0.14,,,0.01,0.16
2785,0.11,,0.02,0.03,0.16
2786,0.09,,0.06,0.01,0.16
2787,0.12,0.03,,0.01,0.16
2788,0.12,,0.03,0.01,0.16
2789,0.11,0.03,,0.01,0.16
2790,0.13,,0.02,0.01,0.16
2791,0.09,0.04,0.03,0.0,0.16
2792,0.11,,0.04,0.0,0.16
2793,0.11,,0.04,0.0,0.15
2794,0.12,,0.03,0.0,0.15
2795,0.1,,0.04,0.0,0.15
2796,0.13,,0.0,0.01,0.15
2797,0.14,,0.0,0.01,0.15
2798,,,0.13,0.02,0.15
2799,0.08,,0.06,0.01,0.15
2800,0.05,,0.08,0.01,0.15
2801,0.14,,0.0,0.01,0.15
2802,,0.15,,0.0,0.15
2803,0.11,,0.03,0.0,0.15
2804,0.07,,0.07,0.01,0.15
2805,0.08,0.03,0.02,0.01,0.15
2806,0.07,,0.06,0.02,0.15
2807,0.1,,0.04,0.01,0.15
2808,0.12,,0.03,0.0,0.15
2809,0.08,,0.06,0.01,0.15
2810,0.13,0.01,,0.01,0.15
2811,0.12,,0.03,0.0,0.15
2812,0.1,,0.04,0.01,0.15
2813,0.07,,0.06,0.01,0.15
2814,0.11,0.01,0.02,0.01,0.15
2815,0.12,0.02,0.01,0.01,0.15
2816,0.14,,,0.01,0.15
2817,0.13,,0.01,0.01,0.15
2818,0.06,0.07,0.01,0.01,0.15
2819,0.13,,0.01,0.01,0.15
2820,0.14,,0.0,0.01,0.15
2821,0.1,,0.03,0.02,0.15
2822,0.08,,0.06,0.01,0.15
2823,0.11,,0.03,0.01,0.15
2824,0.12,0.01,0.01,0.01,0.15
2825,0.14,,0.0,0.01,0.15
2826,0.09,0.01,0.03,0.01,0.15
2827,0.11,,,0.04,0.15
2828,0.12,,0.03,0.0,0.15
2829,0.13,,0.01,0.01,0.15
2830,0.11,,0.04,0.0,0.15
2831,0.14,,0.0,0.01,0.15
2832,0.1,,0.04,0.01,0.15
2833,0.12,,0.03,0.0,0.15
2834,0.11,,0.02,0.01,0.15
2835,0.12,,0.03,0.01,0.15
2836,0.1,,0.04,0.01,0.15
2837,0.11,,0.03,0.02,0.15
2838,0.11,,0.03,0.0,0.15
2839,0.12,,0.03,0.0,0.15
2840,0.11,,0.03,0.01,0.15
2841,0.09,0.04,,0.01,0.15
2842,0.11,,0.03,0.01,0.15
2843,0.11,,0.04,0.0,0.15
2844,0.1,0.01,0.03,0.01,0.15
2845,0.13,,0.01,0.01,0.15
2846,0.11,,0.03,0.0,0.15
2847,0.14,,0.0,0.02,0.15
2848,0.13,0.0,,0.01,0.15
2849,0.08,,0.06,0.02,0.15
2850,0.08,0.06,,0.01,0.15
2851,0.12,,0.0,0.01,0.14
2852,0.12,,0.0,0.01,0.14
2853,0.12,,0.0,0.01,0.14
2854,,,0.12,0.02,0.14
2855,0.11,,0.03,0.0,0.14
2856,,0.13,0.0,0.0,0.14
2857,0.12,0.01,0.0,0.01,0.14
2858,0.07,,0.05,0.02,0.14
2859,,,0.11,0.02,0.14
2860,0.07,,0.05,0.02,0.14
2861,,0.14,,0.0,0.14
2862,0.1,0.01,0.03,0.01,0.14
2863,0.1,,0.04,0.0,0.14
2864,0.11,,0.03,0.01,0.14
2865,0.07,,0.05,0.02,0.14
2866,0.1,0.02,0.02,0.01,0.14
2867,0.08,,0.05,0.01,0.14
2868,0.11,,0.0,0.03,0.14
2869,0.1,,0.04,0.0,0.14
2870,0.12,,0.0,0.01,0.14
2871,0.13,,,0.02,0.14
2872,0.11,,0.01,0.01,0.14
2873,0.04,0.05,0.03,0.02,0.14
2874,0.07,0.02,0.03,0.01,0.14
2875,0.11,,0.02,0.02,0.14
2876,0.09,,0.04,0.01,0.14
2877,0.07,,0.06,0.02,0.14
2878,0.1,0.01,0.02,0.01,0.14
2879,0.06,0.01,0.05,0.01,0.14
2880,0.13,,0.0,0.01,0.14
2881,0.11,,0.03,0.0,0.14
2882,0.11,,0.03,0.0,0.14
2883,,0.14,,0.0,0.14
2884,0.07,0.06,0.0,0.01,0.14
2885,0.11,,0.01,0.01,0.14
2886,0.13,,,0.01,0.14
2887,0.12,,0.01,0.01,0.14
2888,0.11,,0.02,0.01,0.14
2889,0.11,,0.03,0.0,0.14
2890,0.13,,0.0,0.01,0.14
2891,0.1,,0.03,0.0,0.14
2892,0.04,0.04,0.04,0.02,0.14
2893,0.12,,0.01,0.02,0.14
2894,0.1,,0.04,0.0,0.14
2895,0.11,,0.03,0.0,0.14
2896,0.1,,0.04,0.0,0.14
2897,0.05,,0.08,0.01,0.14
2898,0.04,,0.08,0.02,0.14
2899,0.1,,0.04,0.0,0.14
2900,0.1,,0.04,0.0,0.14
2901,0.08,,0.05,0.01,0.14
2902,0.09,,0.04,0.01,0.14
2903,,0.14,,,0.14
2904,,0.14,,,0.14
2905,0.08,,0.05,0.01,0.14
2906,0.04,0.08,0.01,0.0,0.14
2907,0.12,,0.02,0.01,0.14
2908,0.13,,,0.01,0.14
2909,0.07,,0.06,0.02,0.14
2910,0.06,0.08,,0.01,0.14
2911,0.08,0.04,,0.02,0.14
2912,0.07,,0.06,0.02,0.14
2913,0.09,,0.02,0.03,0.14
2914,0.08,,0.05,0.01,0.14
2915,0.05,,0.08,0.01,0.14
2916,0.06,0.03,0.03,0.01,0.14
2917,0.08,,0.05,0.01,0.14
2918,0.07,0.06,,0.01,0.14
2919,0.1,,0.03,0.01,0.14
2920,0.13,,,0.01,0.14
2921,0.11,,0.02,0.01,0.14
2922,0.11,,0.03,0.0,0.14
2923,0.07,,0.05,0.02,0.14
2924,0.08,,0.04,0.01,0.14
2925,0.07,,0.06,0.02,0.14
2926,0.08,,0.05,0.01,0.14
2927,0.11,,0.03,0.0,0.14
2928,0.09,,0.03,0.0,0.13
2929,0.1,,0.04,0.0,0.13
2930,0.07,,0.05,0.01,0.13
2931,0.1,,0.03,0.0,0.13
2932,0.11,,,0.02,0.13
2933,0.07,,0.05,0.02,0.13
2934,0.07,,0.05,0.01,0.13
2935,0.1,,0.03,0.0,0.13
2936,0.12,,,0.01,0.13
2937,0.07,0.05,,0.01,0.13
2938,,0.1,0.02,0.0,0.13
2939,0.12,0.01,,0.01,0.13
2940,0.11,,0.02,0.01,0.13
2941,0.06,,0.05,0.02,0.13
2942,0.12,,,0.01,0.13
2943,0.01,,0.1,0.02,0.13
2944,0.09,,0.03,0.01,0.13
2945,0.07,,0.05,0.02,0.13
2946,0.07,,0.05,0.01,0.13
2947,0.11,,,0.02,0.13
2948,,0.13,,,0.13
2949,0.04,,0.07,0.01,0.13
2950,0.11,,0.01,0.01,0.13
2951,0.09,,0.03,0.02,0.13
2952,0.1,,0.03,0.0,0.13
2953,0.08,,0.02,0.02,0.13
2954,0.07,,0.05,0.01,0.13
2955,0.09,0.0,0.02,0.01,0.13
2956,0.09,,0.03,0.0,0.13
2957,0.12,,,0.01,0.13
2958,0.11,,0.0,0.01,0.13
2959,,0.13,,0.0,0.13
2960,0.11,,0.02,0.01,0.13
2961,0.1,,0.04,0.0,0.13
2962,0.04,,0.07,0.02,0.13
2963,0.1,,0.03,0.0,0.13
2964,0.08,,0.03,0.02,0.13
2965,0.06,,0.06,0.01,0.13
2966,,0.13,,0.0,0.13
2967,0.09,,0.03,0.0,0.13
2968,0.08,,0.04,0.01,0.13
2969,0.09,0.02,,0.01,0.13
2970,0.07,,0.05,0.01,0.13
2971,0.11,,0.01,0.01,0.13
2972,0.03,0.1,,0.01,0.13
2973,0.08,,0.04,0.01,0.13
2974,0.07,,0.05,0.02,0.13
2975,0.1,,0.03,0.0,0.13
2976,0.09,,0.03,0.0,0.13
2977,0.12,,0.0,0.01,0.13
2978,0.09,0.03,,0.01,0.13
2979,0.06,,0.05,0.02,0.13
2980,0.1,,0.03,0.0,0.13
2981,0.12,,0.0,0.01,0.13
2982,0.1,,0.03,0.0,0.13
2983,0.1,,0.03,0.0,0.13
2984,0.11,,0.02,0.01,0.13
2985,0.12,,0.0,0.01,0.13
2986,0.06,,0.05,0.02,0.13
2987,0.07,,0.05,0.01,0.13
2988,0.03,0.07,0.02,0.01,0.13
2989,0.11,,0.01,0.01,0.13
2990,0.08,,0.03,0.01,0.13
2991,,0.13,,,0.13
2992,0.08,,0.04,0.02,0.13
2993,0.1,,0.03,0.0,0.13
2994,0.06,,0.05,0.02,0.13
2995,0.07,,0.04,0.01,0.13
2996,0.07,0.04,0.01,0.01,0.13
2997,0.1,,0.03,0.0,0.13
2998,0.11,,0.0,0.01,0.13
2999,,,0.1,0.03,0.12
3000,0.1,,0.01,0.01,0.12
3001,0.1,,0.02,0.0,0.12
3002,0.06,,0.05,0.02,0.12
3003,0.03,0.07,0.02,0.01,0.12
3004,0.06,,0.05,0.02,0.12
3005,0.09,,0.01,0.01,0.12
3006,0.09,,0.02,0.0,0.12
3007,0.03,0.05,0.03,0.01,0.12
3008,0.11,,,0.01,0.12
3009,0.09,,0.03,0.0,0.12
3010,0.1,,0.0,0.02,0.12
3011,0.11,,0.0,0.01,0.12
3012,0.1,,0.02,0.0,0.12
3013,0.09,,0.03,0.0,0.12
3014,,0.1,0.02,0.0,0.12
3015,0.11,,,0.02,0.12
3016,0.09,0.01,0.0,0.01,0.12
3017,0.07,,0.04,0.01,0.12
3018,0.09,,0.03,0.0,0.12
3019,,0.12,,,0.12
3020,0.1,,0.01,0.01,0.12
3021,0.08,0.01,0.02,0.01,0.12
3022,0.1,,0.01,0.01,0.12
3023,0.09,,0.03,0.0,0.12
3024,0.11,,0.0,0.01,0.12
3025,0.1,,0.01,0.01,0.12
3026,0.07,,0.05,0.01,0.12
3027,0.1,0.0,0.01,0.01,0.12
3028,,0.12,,,0.12
3029,0.07,,0.04,0.01,0.12
3030,0.09,,0.03,0.0,0.12
3031,0.05,,0.05,0.01,0.12
3032,0.11,,,0.01,0.12
3033,0.11,,,0.01,0.12
3034,0.09,,0.02,0.0,0.12
3035,0.1,0.01,,0.01,0.12
3036,0.08,,0.02,0.01,0.12
3037,0.09,,0.02,0.0,0.12
3038,0.09,,0.02,0.01,0.12
3039,,0.12,,,0.12
3040,0.08,0.03,,0.01,0.12
3041,0.08,,0.03,0.01,0.12
3042,0.09,,0.03,0.0,0.12
3043,0.09,,,0.03,0.12
3044,0.07,,0.05,0.01,0.12
3045,0.09,,0.02,0.0,0.12
3046,0.11,,0.0,0.01,0.12
3047,0.07,,0.03,0.01,0.12
3048,,,0.1,0.01,0.12
3049,0.11,,,0.01,0.12
3050,0.09,,0.03,0.0,0.12
3051,0.07,,0.05,0.01,0.12
3052,,0.12,0.0,0.0,0.12
3053,0.09,,0.03,0.01,0.12
3054,0.12,,,0.01,0.12
3055,0.11,,0.0,0.01,0.12
3056,0.05,0.06,0.01,0.01,0.12
3057,0.11,,,0.01,0.12
3058,0.03,,0.08,0.01,0.12
3059,0.07,,0.03,0.01,0.11
3060,0.1,,,0.01,0.11
3061,0.08,,0.01,0.01,0.11
3062,0.1,,,0.01,0.11
3063,0.1,,,0.01,0.11
3064,0.09,,0.0,0.01,0.11
3065,0.06,,0.04,0.01,0.11
3066,0.09,,0.01,0.01,0.11
3067,0.06,,0.04,0.01,0.11
3068,0.06,,0.04,0.01,0.11
3069,0.09,0.01,0.0,0.01,0.11
3070,0.08,,0.02,0.0,0.11
3071,0.09,,,0.02,0.11
3072,0.04,0.05,0.01,0.01,0.11
3073,0.08,,0.02,0.01,0.11
3074,0.06,,0.04,0.01,0.11
3075,0.1,,0.01,0.01,0.11
3076,0.05,0.04,0.02,0.01,0.11
3077,0.02,,0.07,0.02,0.11
3078,0.09,,0.02,0.0,0.11
3079,0.07,0.03,0.01,0.01,0.11
3080,0.06,0.03,,0.01,0.11
3081,0.08,,0.02,0.01,0.11
3082,0.08,,0.02,0.0,0.11
3083,0.08,,0.02,0.01,0.11
3084,,,0.1,0.01,0.11
3085,0.02,,0.07,0.02,0.11
3086,0.1,,0.0,0.01,0.11
3087,0.08,,0.03,0.0,0.11
3088,0.1,,0.0,0.01,0.11
3089,,0.11,,0.01,0.11
3090,,0.11,,,0.11
3091,0.06,0.0,0.04,0.01,0.11
3092,0.08,,0.02,0.01,0.11
3093,,0.11,,,0.11
3094,0.06,,0.04,0.01,0.11
3095,0.08,,0.03,0.0,0.11
3096,0.09,,0.02,0.0,0.11
3097,0.05,,0.04,0.01,0.11
3098,0.07,,0.03,0.01,0.11
3099,0.08,,0.02,0.0,0.11
3100,,,0.09,0.02,0.11
3101,0.1,,0.0,0.01,0.11
3102,0.1,,0.0,0.01,0.11
3103,0.08,,0.03,0.0,0.11
3104,0.08,,0.02,0.0,0.11
3105,0.05,,0.05,0.01,0.11
3106,0.08,,0.02,0.0,0.11
3107,0.09,,0.02,0.01,0.11
3108,0.09,,0.02,0.0,0.11
3109,0.1,,0.0,0.01,0.11
3110,0.06,,0.04,0.01,0.11
3111,0.09,,0.01,0.01,0.11
3112,0.07,,0.03,0.01,0.11
3113,,0.09,0.02,0.0,0.11
3114,0.07,,0.03,0.01,0.11
3115,0.05,,0.04,0.01,0.11
3116,0.05,,0.05,0.01,0.11
3117,0.07,,0.03,0.01,0.11
3118,0.05,,0.05,0.02,0.11
3119,0.08,,0.03,0.0,0.11
3120,0.06,,0.04,0.01,0.11
3121,0.1,,0.01,0.01,0.11
3122,0.07,,0.02,0.02,0.11
3123,0.1,,0.0,0.01,0.11
3124,0.09,,0.02,0.0,0.11
3125,,0.11,,,0.11
3126,0.03,0.03,0.03,0.01,0.11
3127,0.1,,0.0,0.01,0.11
3128,0.11,,,,0.11
3129,0.08,0.03,,0.01,0.11
3130,0.04,0.06,,0.01,0.11
3131,0.08,,0.03,0.0,0.11
3132,0.06,0.03,0.0,0.01,0.11
3133,0.07,,0.03,0.01,0.11
3134,0.07,0.02,0.02,0.0,0.11
3135,0.09,,0.01,0.01,0.11
3136,0.05,,0.04,0.01,0.11
3137,0.07,,0.03,0.01,0.11
3138,0.1,,0.01,0.01,0.11
3139,0.06,,0.04,0.01,0.11
3140,,,0.09,0.01,0.11
3141,0.01,0.09,0.01,0.01,0.11
3142,0.06,,0.04,0.01,0.11
3143,0.06,,0.04,0.01,0.11
3144,0.1,,0.0,0.01,0.11
3145,0.09,0.0,,0.02,0.11
3146,0.08,,0.02,0.0,0.11
3147,0.08,,0.02,0.01,0.11
3148,0.1,,0.0,0.01,0.11
3149,,0.11,,,0.11
3150,,0.06,0.03,0.01,0.11
3151,0.1,,0.0,0.01,0.11
3152,0.07,0.01,0.01,0.01,0.1
3153,0.08,0.01,,0.02,0.1
3154,0.0,,0.08,0.02,0.1
3155,0.09,,0.0,0.01,0.1
3156,0.08,,0.01,0.01,0.1
3157,,0.1,,,0.1
3158,0.06,,0.04,0.01,0.1
3159,0.09,,0.01,0.01,0.1
3160,0.08,,0.01,0.01,0.1
3161,0.05,,0.04,0.01,0.1
3162,0.07,,0.03,0.0,0.1
3163,0.06,0.02,0.02,0.0,0.1
3164,0.06,0.03,,0.01,0.1
3165,0.09,,0.0,0.01,0.1
3166,0.08,,0.02,0.0,0.1
3167,0.09,,0.0,0.01,0.1
3168,0.07,,0.03,0.01,0.1
3169,0.06,,0.04,0.01,0.1
3170,0.1,,0.0,0.01,0.1
3171,0.05,,0.04,0.01,0.1
3172,0.08,,0.02,0.0,0.1
3173,0.09,,0.0,0.01,0.1
3174,0.06,,0.03,0.01,0.1
3175,0.07,,0.02,0.01,0.1
3176,0.09,,0.01,0.01,0.1
3177,0.09,,,0.01,0.1
3178,,0.1,,,0.1
3179,0.07,,0.03,0.0,0.1
3180,,0.07,0.03,0.01,0.1
3181,0.09,,,0.01,0.1
3182,0.09,,,0.01,0.1
3183,0.08,,0.02,0.0,0.1
3184,0.09,,0.01,0.01,0.1
3185,,,0.08,0.02,0.1
3186,0.08,,,0.02,0.1
3187,0.09,,0.0,0.01,0.1
3188,0.07,,0.02,0.0,0.1
3189,0.08,,0.0,0.02,0.1
3190,0.08,,0.01,0.01,0.1
3191,0.1,,,0.01,0.1
3192,0.07,,0.02,0.0,0.1
3193,0.05,0.04,,0.01,0.1
3194,0.05,,0.04,0.01,0.1
3195,0.08,,0.02,0.0,0.1
3196,,0.1,,,0.1
3197,0.07,,0.03,0.0,0.1
3198,0.07,,0.02,0.0,0.1
3199,0.08,,0.02,0.0,0.1
3200,0.09,,0.0,0.01,0.1
3201,0.07,,0.02,0.01,0.1
3202,,0.03,0.06,0.02,0.1
3203,0.05,0.01,0.03,0.01,0.1
3204,0.09,,,0.01,0.1
3205,,0.1,,0.0,0.1
3206,0.08,,0.0,0.01,0.1
3207,0.05,0.02,0.02,0.0,0.1
3208,0.09,,0.0,0.01,0.1
3209,0.09,,,0.01,0.1
3210,0.07,,0.02,0.01,0.1
3211,0.07,,0.03,0.0,0.1
3212,0.09,,0.0,0.01,0.1
3213,0.07,0.02,0.01,0.01,0.1
3214,0.04,,0.04,0.02,0.1
3215,0.08,,0.02,0.0,0.1
3216,0.06,0.03,0.0,0.0,0.1
3217,0.01,0.07,0.01,0.01,0.1
3218,0.06,0.03,0.0,,0.1
3219,,0.1,,,0.1
3220,0.08,,0.02,0.0,0.1
3221,0.07,,0.03,0.0,0.1
3222,0.08,0.01,0.0,0.01,0.1
3223,0.09,,0.0,0.01,0.1
3224,0.09,,,0.01,0.1
3225,0.08,,0.01,0.01,0.1
3226,0.08,,0.02,0.0,0.1
3227,0.08,,,0.01,0.09
3228,0.03,0.04,0.01,0.0,0.09
3229,0.07,,0.02,0.0,0.09
3230,0.06,,0.02,0.0,0.09
3231,0.05,,0.03,0.01,0.09
3232,0.07,,0.01,0.01,0.09
3233,0.07,,0.0,0.01,0.09
3234,0.08,,,0.01,0.09
3235,0.04,,0.03,0.01,0.09
3236,0.06,0.01,0.02,0.01,0.09
3237,0.07,,0.02,0.0,0.09
3238,0.01,,0.06,0.01,0.09
3239,0.07,,0.02,0.0,0.09
3240,0.04,,0.05,0.01,0.09
3241,0.07,,0.02,0.0,0.09
3242,0.07,,0.01,0.01,0.09
3243,0.07,,0.02,0.0,0.09
3244,0.05,,0.04,0.01,0.09
3245,0.07,0.01,0.0,0.01,0.09
3246,0.06,,0.02,0.0,0.09
3247,0.07,,0.02,0.0,0.09
3248,0.08,,,0.01,0.09
3249,0.06,,0.02,0.0,0.09
3250,0.07,,0.01,0.01,0.09
3251,0.05,,0.04,0.01,0.09
3252,0.08,,0.0,0.01,0.09
3253,,0.08,0.01,0.0,0.09
3254,0.07,,0.02,0.0,0.09
3255,0.07,0.02,,0.01,0.09
3256,0.08,,,0.01,0.09
3257,0.07,,0.02,0.0,0.09
3258,0.08,,0.01,0.01,0.09
3259,0.07,,0.02,0.0,0.09
3260,0.05,,0.03,0.01,0.09
3261,0.08,,,0.01,0.09
3262,0.08,,,0.01,0.09
3263,,,0.07,0.02,0.09
3264,0.08,0.0,,0.01,0.09
3265,0.06,0.01,0.01,0.01,0.09
3266,0.06,,0.02,0.0,0.09
3267,0.05,,0.03,0.01,0.09
3268,,,0.08,0.01,0.09
3269,0.04,,0.04,0.01,0.09
3270,0.08,,0.0,0.01,0.09
3271,0.04,0.0,0.03,0.01,0.09
3272,0.08,,0.0,0.01,0.09
3273,,0.09,,,0.09
3274,0.07,,0.01,0.01,0.09
3275,0.05,,0.03,0.01,0.09
3276,0.07,,0.01,0.01,0.09
3277,0.05,,0.03,0.01,0.09
3278,0.05,,0.04,0.01,0.09
3279,0.07,,0.02,0.01,0.09
3280,0.07,,0.01,0.01,0.09
3281,0.03,0.03,0.02,0.01,0.09
3282,0.04,,0.03,0.01,0.09
3283,0.05,,0.04,0.01,0.09
3284,,0.09,,,0.09
3285,0.06,0.01,0.01,0.01,0.09
3286,0.04,,0.03,0.01,0.09
3287,0.06,0.02,,0.01,0.09
3288,0.05,0.03,,0.01,0.09
3289,0.08,,,0.01,0.09
3290,0.07,,0.02,0.0,0.09
3291,0.04,0.01,0.04,0.01,0.09
3292,0.08,,,0.01,0.09
3293,0.08,,0.0,0.01,0.09
3294,0.08,,,0.01,0.09
3295,0.06,,0.02,0.01,0.09
3296,0.06,,0.02,0.01,0.09
3297,0.05,,0.02,0.01,0.08
3298,0.06,,0.02,0.0,0.08
3299,0.06,,0.02,0.0,0.08
3300,0.05,,0.03,0.01,0.08
3301,0.08,,,0.01,0.08
3302,0.07,,,0.01,0.08
3303,0.05,,0.03,0.01,0.08
3304,0.06,,0.0,0.01,0.08
3305,,,0.06,0.02,0.08
3306,0.06,,0.02,0.0,0.08
3307,0.02,0.04,0.01,0.01,0.08
3308,0.07,,,0.01,0.08
3309,0.05,,0.02,0.01,0.08
3310,0.06,,0.02,0.0,0.08
3311,0.06,,0.02,0.0,0.08
3312,0.08,,,0.01,0.08
3313,0.04,0.03,0.01,0.0,0.08
3314,0.08,,0.0,,0.08
3315,0.06,,0.01,0.01,0.08
3316,0.06,,0.02,0.0,0.08
3317,0.06,,0.02,0.0,0.08
3318,0.06,,0.02,0.0,0.08
3319,0.07,,0.0,0.01,0.08
3320,0.06,,0.02,0.0,0.08
3321,0.05,,0.03,0.01,0.08
3322,0.06,0.02,,0.0,0.08
3323,0.04,,0.03,0.01,0.08
3324,0.05,,0.03,0.01,0.08
3325,0.04,,0.03,0.01,0.08
3326,0.06,,0.02,0.0,0.08
3327,0.04,,0.03,0.01,0.08
3328,0.06,,0.02,0.0,0.08
3329,0.06,,0.02,0.0,0.08
3330,0.06,,0.02,0.0,0.08
3331,0.04,,0.03,0.01,0.08
3332,0.05,,0.02,0.01,0.08
3333,0.06,,0.02,0.0,0.08
3334,0.06,,0.02,0.0,0.08
3335,0.07,0.0,0.0,0.01,0.08
3336,0.04,,0.03,0.01,0.08
3337,0.06,,0.02,0.0,0.08
3338,0.07,,0.0,0.01,0.08
3339,0.06,,0.02,0.0,0.08
3340,,,0.08,0.0,0.08
3341,0.04,,0.03,0.01,0.08
3342,0.06,,0.02,0.0,0.08
3343,0.07,,0.0,0.01,0.08
3344,0.06,,0.02,0.0,0.08
3345,0.07,,,0.01,0.08
3346,0.07,0.0,0.0,0.01,0.08
3347,0.06,,0.01,0.01,0.08
3348,0.05,,0.02,0.0,0.08
3349,0.06,,0.02,0.0,0.08
3350,0.06,,0.02,0.0,0.08
3351,0.06,,0.02,0.0,0.08
3352,0.06,,0.02,0.01,0.08
3353,,,0.07,0.01,0.08
3354,,0.08,,,0.08
3355,0.07,,0.0,0.01,0.08
3356,0.02,,0.05,0.01,0.08
3357,0.07,0.0,0.0,0.01,0.08
3358,,0.08,,0.0,0.08
3359,0.07,,,0.01,0.08
3360,0.07,,0.01,0.01,0.08
3361,0.04,,0.03,0.01,0.08
3362,0.07,,0.0,0.01,0.08
3363,0.08,,0.0,0.01,0.08
3364,0.06,,0.01,0.01,0.08
3365,0.06,,0.02,0.0,0.08
3366,0.07,,0.0,0.01,0.08
3367,0.04,,0.02,0.01,0.08
3368,0.07,,0.0,0.01,0.08
3369,0.07,,0.0,0.01,0.08
3370,0.06,,0.02,0.0,0.08
3371,0.07,,0.01,0.01,0.08
3372,0.06,,0.02,0.0,0.08
3373,0.07,,0.0,0.01,0.07
3374,,,0.07,0.0,0.07
3375,,0.07,,0.0,0.07
3376,0.06,,0.01,0.01,0.07
3377,0.06,,0.01,0.0,0.07
3378,0.05,,0.01,0.01,0.07
3379,0.02,0.05,0.01,0.0,0.07
3380,0.07,,,0.01,0.07
3381,,0.04,0.03,0.0,0.07
3382,0.04,,0.03,0.0,0.07
3383,0.05,,0.02,0.0,0.07
3384,0.05,,0.02,0.0,0.07
3385,0.03,,0.03,0.01,0.07
3386,0.03,,0.03,0.01,0.07
3387,0.06,,0.01,0.0,0.07
3388,,,0.06,0.01,0.07
3389,,,0.06,0.01,0.07
3390,,0.07,,,0.07
3391,,,0.06,0.01,0.07
3392,0.05,,0.02,0.0,0.07
3393,0.04,,0.02,0.0,0.07
3394,0.06,,0.01,0.0,0.07
3395,0.04,,0.03,0.0,0.07
3396,,0.01,0.05,0.01,0.07
3397,0.05,,0.01,0.0,0.07
3398,0.04,,0.02,0.01,0.07
